edad,engagement_promedio,valence_musical_pref,energia_musical_pref,hora_lectura_preferida_manana,hora_lectura_preferida_noche,hora_lectura_preferida_tarde,velocidad_lectura_alta,velocidad_lectura_baja,velocidad_lectura_media,contenido_visual_pref_anime,contenido_visual_pref_documentales,contenido_visual_pref_peliculas,contenido_visual_pref_series cortas,contenido_visual_pref_series largas,genero_libro_rec,tipo_vino_rec,genero_musical_rec,genero_serie_rec
1.2874999092854622,1.4742325873474034,-0.7099858828363481,1.3685926329948899,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,3,4,1
0.06480293940373155,-0.2980366020103251,-0.07307145523890628,0.8364574233800794,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,3,3,1
1.5098084492639587,0.514253443111967,-1.3469003104337895,1.841601708208054,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3,4,1
-0.7132769505210061,-0.4457257011234693,0.9112508419571395,-0.1686868614478944,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,2,2
0.731728559339221,0.514253443111967,-1.810110803231929,1.9007278426096996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3,4,4
0.06480293940373155,0.4404088935553949,1.0849547767564418,-0.4051913990544768,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0,2,2
0.28711147938222803,0.6619425422251112,-0.536281948037046,-2.0607231623005524,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,4,1,3
-1.3802025704564955,-0.002658403784036792,-0.1888740784384412,-0.1686868614478944,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,2,0,1
-0.15750560057476493,0.07118614577253529,-1.5785055568328594,0.8364574233800794,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,4,0
-0.49096841054250967,0.4404088935553949,-0.4204793248375111,1.0138358265850163,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,3,0
0.5094200193607246,-0.9626375480194731,1.2586587115557442,-0.10956072704624882,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,2,2,2
-0.49096841054250967,0.6619425422251112,1.8376718275534183,0.30432221376526974,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,2,2
-0.3798141405532614,-0.2980366020103251,0.4480403491590003,1.7233494394047628,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,3,0
-0.49096841054250967,1.326543488234259,0.7954482187576045,-0.5825698022594132,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,4,2,0
0.6205742893499727,-0.5934148002366126,0.6796455955580701,-0.3460652646528312,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0,0
-0.7132769505210061,0.14503069532910737,-1.2889989988340222,0.7182051545767889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3,4,4
1.620962719253207,1.7696107855736916,-0.9994924408351852,1.0138358265850163,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,4,1
-0.15750560057476493,-0.15034750289718096,-2.6786304772284404,1.3094664985932443,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,4,4
0.5094200193607246,1.252698938677688,-0.1888740784384412,0.008691541757042382,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,3,3,1
0.06480293940373155,-0.002658403784036792,-0.8836898176356506,0.4817006169702065,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,4,1
-0.9355854904995027,-0.15034750289718096,0.5638429723585352,-0.4643175334561224,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,2,2
-1.3802025704564955,-0.7411038993497568,1.4323626463550467,-1.1147050118742234,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4,3,2
-1.3802025704564955,1.1050098395645436,0.5638429723585352,-1.5877140870873878,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,1,3,3
-0.15750560057476493,0.36656434399882365,0.04273116796062802,0.6590790201751433,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3,3,1
0.5094200193607246,-0.07650295334060887,-1.2889989988340222,1.0729619609866619,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,3,4,4
-0.046351330585516694,1.6219216864605475,0.2743364143596979,-0.8782004742676413,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,4,3,3
0.1759572093929798,-1.2580157462457615,-0.30467670163797617,-0.8190743398659956,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,1,1,3
0.06480293940373155,-0.002658403784036792,-0.015170143639138807,0.895583557781725,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,3,3,4
-0.15750560057476493,-1.2580157462457615,-0.36257801323774363,1.2503403641915987,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,3,0,0
-0.49096841054250967,-0.002658403784036792,0.5638429723585352,-0.9373266086692865,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,1,3,0
-0.15750560057476493,0.4404088935553949,-1.404801622033557,0.1860699449619785,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,4,4
-1.2690483004672475,-0.2980366020103251,1.3744613347552792,-0.05043459264460322,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,2,2,2
1.2874999092854622,0.514253443111967,-0.4783806364372786,-0.5825698022594132,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,3,3
1.0651913693069657,-1.627238494028621,-0.07307145523890628,-2.297227699907134,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4,1,3
-0.9355854904995027,1.5480771369039754,0.5059416607587678,-0.6416959366610588,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,2,0
-0.49096841054250967,-0.2980366020103251,0.8533495303573719,0.30432221376526974,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,2,2
-0.6021226805317579,0.9573207404513995,0.8533495303573719,0.24519607936362411,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,3,1
-0.6021226805317579,-0.22419205245375304,0.2743364143596979,-0.3460652646528312,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,2,2,4
0.6205742893499727,0.6619425422251112,-0.36257801323774363,0.8364574233800794,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,3,3,4
-0.8244312205102544,0.21887524488567947,-0.825788506035883,0.1860699449619785,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1
1.0651913693069657,-0.07650295334060887,1.6060665811543484,-2.0607231623005524,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1,1,4
-0.8244312205102544,1.7696107855736916,0.6796455955580701,0.5999528857734977,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,4,0,1
-0.8244312205102544,1.1788543891211158,-0.6520845712365807,-0.523443667857768,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,3,4
1.2874999092854622,1.5480771369039754,-0.07307145523890628,1.545971036199826,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3,4,0
0.3982657493714763,-1.9964612418114815,-0.9994924408351852,0.7773312889784338,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,2,4,4
0.5094200193607246,-0.002658403784036792,-0.825788506035883,0.30432221376526974,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,4,4
-0.49096841054250967,-1.2580157462457615,-0.13097276683867373,-0.9373266086692865,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4,1,3
-1.3802025704564955,-0.15034750289718096,0.21643510275993041,-0.6416959366610588,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2,2,4
-1.3802025704564955,-0.3718811515668972,1.0849547767564418,-1.942470893497261,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,1,1,2
1.620962719253207,-1.8487721426983372,-0.2467753900382087,-1.2329572806775146,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,4,1,3
-1.3802025704564955,-0.2980366020103251,2.5324875667506275,-0.6416959366610588,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,2,2
-0.046351330585516694,-0.2980366020103251,0.6217442839583027,1.7233494394047628,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2,0,0
-0.6021226805317579,-0.9626375480194731,0.7954482187576045,0.4225744825685609,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4,2,2
-1.2690483004672475,0.07118614577253529,-0.4783806364372786,0.1860699449619785,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,4,3,4
0.731728559339221,-2.7349067373772016,-0.536281948037046,0.30432221376526974,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,4,3,0
0.06480293940373155,-0.5195702506800414,-3.2576435932261143,1.545971036199826,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,4,4
1.3986541792747105,-1.9964612418114815,0.39013903755923285,-0.8190743398659956,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,4,1,4
0.731728559339221,1.326543488234259,-1.231097687234255,-0.1686868614478944,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,4,4,4
1.2874999092854622,-0.8887929984629009,-0.9415911292354177,-0.1686868614478944,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,4,3,3
2.176734069199448,1.0311652900079715,0.3322377259594654,-0.9373266086692865,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,1,3
-0.15750560057476493,-1.7749275931417652,-0.07307145523890628,-1.7650924902923242,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1,1,3
-0.15750560057476493,0.7357870917816832,-1.231097687234255,1.1320880953883075,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3,4,4
-0.3798141405532614,-0.2980366020103251,-0.4204793248375111,0.1860699449619785,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,4
0.3982657493714763,-1.2580157462457615,-1.8680121148316966,0.24519607936362411,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4,4,4,4
-1.3802025704564955,0.07118614577253529,-0.07307145523890628,-1.173831146275869,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,3,3
0.8428828293284693,0.4404088935553949,-1.694308180032394,-1.1147050118742234,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,0,3
0.3982657493714763,0.4404088935553949,1.4902639579548134,-0.9373266086692865,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,2,3,2
2.3990426091779447,0.07118614577253529,-1.0573937524349526,-0.9964527430709321,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,4,1,3
-0.6021226805317579,0.07118614577253529,-0.4204793248375111,1.486844901798181,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,3,4
-0.046351330585516694,0.21887524488567947,0.5059416607587678,0.7773312889784338,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,4,2,1
-1.3802025704564955,0.14503069532910737,0.21643510275993041,-1.3512095494808054,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,1,3,4
0.6205742893499727,0.14503069532910737,0.7954482187576045,-0.9964527430709321,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,1,4
0.1759572093929798,0.588097992668539,-0.07307145523890628,0.06781767615868732,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,3,1
0.6205742893499727,0.9573207404513995,-0.8836898176356506,0.30432221376526974,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2,4,1
-0.6021226805317579,1.6219216864605475,0.6217442839583027,0.7773312889784338,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,2,0
2.8436596891349377,-0.7411038993497568,-1.404801622033557,-0.75994820546435,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,4,1,3
1.176345639296214,0.9573207404513995,-1.2889989988340222,-0.1686868614478944,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,4,4,3
-0.7132769505210061,1.0311652900079715,-1.231097687234255,1.2503403641915987,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,0,0
2.7325054191456895,1.0311652900079715,0.737546907157837,-1.8242186246939698,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,1,3
-1.3802025704564955,0.4404088935553949,1.0270534651566743,-0.4643175334561224,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,0,2,2
2.2878883391886964,0.8834761908948274,-1.3469003104337895,-1.7650924902923242,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,4,1,3
-0.046351330585516694,0.8834761908948274,-0.07307145523890628,0.24519607936362411,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,3,0,1
-0.2686598705640132,0.14503069532910737,-1.1731963756344876,1.545971036199826,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3,4,4
-0.6021226805317579,0.07118614577253529,-0.8836898176356506,1.2503403641915987,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,3,0,4
-0.8244312205102544,-1.1103266471326172,0.737546907157837,-0.1686868614478944,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0,2,2
-0.15750560057476493,0.9573207404513995,-1.0573937524349526,1.3094664985932443,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3,0,4
-0.49096841054250967,-0.6672593497931847,-0.9415911292354177,2.5511153210278006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,3,0,4
0.1759572093929798,-0.15034750289718096,-0.9415911292354177,0.5999528857734977,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,4,0
-0.2686598705640132,-0.002658403784036792,0.04273116796062802,-2.297227699907134,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,1,1,3
-0.2686598705640132,1.0311652900079715,-0.1888740784384412,0.5999528857734977,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,0,1
0.9540370993177175,1.7696107855736916,-0.5941832596368132,-1.2329572806775146,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,4,1,3
1.5098084492639587,-0.5934148002366126,-0.5941832596368132,-0.8782004742676413,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,4,1,3
0.06480293940373155,-0.9626375480194731,-0.13097276683867373,-0.8782004742676413,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,1,3
-0.3798141405532614,-0.9626375480194731,0.6217442839583027,-1.1147050118742234,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,0
-0.6021226805317579,-0.4457257011234693,1.0849547767564418,-1.173831146275869,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0,2
1.176345639296214,0.9573207404513995,0.04273116796062802,-0.4643175334561224,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1,3,1
0.06480293940373155,0.29271979444225155,0.7954482187576045,-1.173831146275869,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,0,0,4
-1.3802025704564955,0.514253443111967,-0.4783806364372786,-0.523443667857768,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,3,4
